TimesH,Frame,9,12,21,30,50,51,52,61,86,96,111,121,155,240,260,270,301,319,320,337,344,347,363,373,385,386,388,391,392,406,420,424,447,488,497,509,577,648,656,698,705,750,787,804,810,833,870,887,914,962,1001,1025,1054,1113,1233,1326,1360,1395,1404,1434,1507,1582,1585,1593,1601,1622,1654,1656,1774,1790,1822,1831,1833,1844,1878,1947,1989,2061,2107,2177,2301,2308,2401,2409,2508,2599,2605,2623,2624,2639,2793,2878,2897,2942,2998,3114,3217,3286,3377,3600,3633,3695
356.5,1426.0,619.432,621.394,626.536,633.618,621.173,634.882,629.923,626.645,625.235,618.5269999999999,628.755,623.21,619.79,630.596,622.0740000000001,614.335,650.274,647.869,628.717,640.969,630.076,635.117,631.128,643.304,654.648,627.149,647.9830000000001,641.273,640.757,641.431,642.94,655.993,652.441,635.482,616.714,626.807,651.558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356.75,1427.0,620.254,622.419,629.159,637.568,621.825,637.911,631.5880000000001,629.008,628.061,619.2130000000001,630.68,625.071,620.245,632.835,624.07,615.969,655.916,653.269,630.67,645.672,631.805,638.7719999999999,635.018,648.961,661.2710000000001,630.4630000000001,654.163,644.206,643.644,646.28,646.203,659.31,657.057,638.169,619.016,628.997,656.7769999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357.0,1428.0,622.7769999999999,624.2230000000001,631.41,641.201,622.399,640.144,633.4159999999999,630.534,628.374,618.903,632.748,626.547,620.847,635.32,624.814,617.164,659.08,657.9680000000001,633.375,648.192,635.064,641.243,635.5840000000001,650.931,667.2330000000001,631.888,656.798,647.675,647.555,650.122,649.399,663.416,661.36,639.785,619.852,629.648,661.898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357.25,1429.0,622.95,626.389,633.972,642.471,624.155,640.89,636.622,632.3009999999999,629.88,621.625,634.2280000000001,628.015,621.258,636.797,626.661,617.436,661.6160000000001,662.3739999999999,633.015,650.54,635.33,641.141,637.049,653.971,671.285,633.865,660.967,649.531,651.8430000000001,652.35,651.665,666.062,665.322,642.823,620.614,631.486,663.435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357.5,1430.0,623.761,626.188,633.388,644.842,624.884,643.989,636.694,633.619,631.498,622.203,636.273,629.513,621.617,636.616,628.2130000000001,618.146,663.405,664.7280000000001,635.371,653.165,637.504,643.265,638.4680000000001,658.2189999999999,672.75,635.231,663.57,650.788,654.461,654.383,652.173,667.2360000000001,667.174,643.845,621.503,632.646,666.438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357.75,1431.0,624.34,627.5509999999999,633.962,646.095,625.508,644.573,638.02,634.013,631.5880000000001,622.837,637.414,628.609,621.554,636.623,627.567,618.4630000000001,664.837,666.363,634.727,654.885,638.743,643.203,637.372,656.3589999999999,674.967,635.804,665.186,652.116,656.17,655.832,653.196,669.163,669.709,645.493,620.795,632.6469999999999,666.454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358.0,1432.0,623.863,627.087,635.187,646.687,625.288,647.198,638.646,634.611,631.2230000000001,623.664,638.039,630.304,621.967,637.101,628.325,618.265,665.8639999999999,666.403,635.2819999999999,655.136,639.553,644.38,637.224,657.931,678.755,635.76,667.1569999999999,651.165,657.183,655.8589999999999,654.731,669.373,669.455,645.844,622.23,632.736,666.563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358.25,1433.0,624.432,626.749,635.2769999999999,647.852,626.668,646.214,639.548,635.234,632.252,624.586,638.496,630.6419999999999,622.631,,629.2040000000001,617.821,665.268,666.3539999999999,635.643,654.989,639.096,643.003,636.668,657.444,679.14,636.0840000000001,667.5319999999999,650.5169999999999,658.7760000000001,656.762,653.6569999999999,670.3910000000001,671.316,645.982,622.134,632.109,666.893,,638.632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358.5,1434.0,625.206,626.738,635.202,648.3969999999999,625.256,645.84,639.095,635.8480000000001,631.564,623.276,636.905,630.543,623.03,,628.729,618.84,664.551,665.61,635.688,654.986,638.945,643.371,637.689,658.923,679.679,637.2769999999999,667.33,649.1619999999999,658.175,657.813,654.925,669.9760000000001,671.67,645.293,622.2669999999999,633.0740000000001,666.548,650.518,638.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358.75,1435.0,625.4830000000001,627.422,636.297,648.1990000000001,626.016,646.21,639.415,636.506,632.873,624.091,638.98,630.571,623.306,,628.911,617.445,663.87,665.332,635.724,652.253,638.836,643.294,637.4680000000001,658.309,679.42,637.221,667.4169999999999,650.7040000000001,657.15,656.3,653.563,669.915,673.592,645.751,623.53,631.8380000000001,665.9019999999999,650.3530000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359.0,1436.0,624.465,628.743,634.98,649.918,625.4680000000001,646.154,640.72,636.332,632.592,623.314,638.254,630.808,624.067,,628.669,617.78,662.675,665.7669999999999,635.7819999999999,652.572,637.8380000000001,642.337,636.839,657.868,679.8480000000001,636.361,666.4639999999999,649.872,657.445,657.1010000000001,654.561,669.9069999999999,671.918,645.586,623.34,631.414,664.939,,639.114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359.25,1437.0,624.132,628.573,636.322,648.845,625.116,645.821,639.438,635.351,633.327,623.0509999999999,639.237,630.638,623.336,628.929,628.689,616.6419999999999,660.9739999999999,664.123,636.006,653.4730000000001,637.256,640.581,637.168,656.257,679.541,636.3969999999999,664.0269999999999,649.295,655.809,655.802,654.9169999999999,670.809,671.86,645.845,622.632,631.198,665.8910000000001,,640.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359.5,1438.0,624.492,627.644,635.852,650.869,625.6,645.7819999999999,640.001,633.3240000000001,633.158,623.83,639.313,630.8340000000001,623.293,627.062,628.765,617.2769999999999,659.385,664.6289999999999,634.7280000000001,650.424,636.57,640.955,637.054,657.24,679.298,634.683,664.7180000000001,649.803,654.612,654.905,651.393,670.1510000000001,671.385,646.512,623.773,631.724,664.6310000000001,,639.462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359.75,1439.0,624.1569999999999,628.455,636.123,650.896,624.932,644.722,639.679,633.705,631.903,623.465,638.613,630.67,623.053,626.645,627.553,616.372,659.357,663.345,635.682,650.663,635.819,640.876,636.612,657.8380000000001,680.47,634.481,663.257,649.5219999999999,655.3430000000001,654.619,651.946,669.315,672.341,646.429,622.84,631.1990000000001,662.7539999999999,,639.989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360.0,1440.0,623.855,626.77,636.123,651.146,623.868,643.354,639.89,633.555,632.36,623.435,638.538,630.0219999999999,623.826,626.503,627.394,616.189,657.893,661.341,634.197,649.993,636.33,638.547,636.77,657.557,680.047,635.413,663.395,648.581,654.129,653.948,652.086,668.7180000000001,671.2080000000001,645.196,621.559,632.368,663.414,,638.9780000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360.25,1441.0,625.4,626.995,636.804,650.857,624.815,645.585,641.175,632.304,631.994,624.305,638.812,631.326,624.0930000000001,626.053,625.8969999999999,617.061,658.9119999999999,662.7860000000001,635.275,649.369,637.616,639.102,636.061,656.962,680.846,634.763,662.193,649.081,653.84,653.471,652.825,668.715,672.227,644.695,622.383,630.707,662.668,,640.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360.5,1442.0,624.3340000000001,627.883,637.52,652.215,625.099,644.091,640.283,633.649,633.002,623.823,638.714,631.64,624.966,624.48,626.961,616.194,657.1610000000001,661.1089999999999,634.015,649.215,634.0409999999999,636.722,634.31,657.4960000000001,682.5010000000001,633.205,661.683,648.575,654.466,653.072,652.436,668.961,673.518,644.4730000000001,621.07,631.286,662.86,,639.5319999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360.75,1443.0,625.64,629.331,635.775,653.009,622.906,642.346,641.367,632.8530000000001,632.246,624.569,640.379,631.016,624.57,623.955,624.927,616.332,656.72,661.125,634.531,649.302,633.295,635.452,635.307,657.712,682.993,633.693,661.7739999999999,648.432,651.177,653.0509999999999,652.1619999999999,668.5210000000001,672.198,645.016,621.77,631.849,662.217,660.716,638.452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361.0,1444.0,625.905,629.43,636.148,653.931,625.121,644.067,641.762,634.034,633.18,625.038,640.678,632.23,623.693,623.3430000000001,624.268,616.18,656.7919999999999,659.586,634.12,649.28,632.438,635.484,634.904,657.6030000000001,683.9839999999999,632.057,660.433,648.419,650.836,653.331,654.533,668.75,674.164,644.9580000000001,621.5319999999999,631.619,662.758,659.623,638.9169999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361.25,1445.0,625.238,629.563,636.543,654.276,623.898,644.276,641.335,633.79,631.982,624.794,640.247,631.847,624.326,623.182,624.369,615.871,656.2589999999999,661.179,634.1990000000001,650.097,631.9490000000001,634.5840000000001,633.297,658.4689999999999,686.342,632.367,659.553,647.937,652.197,652.143,655.21,668.71,674.65,643.989,621.904,630.2130000000001,662.0980000000001,660.13,638.7080000000001,643.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361.5,1446.0,625.725,628.928,636.441,653.2090000000001,623.462,642.9159999999999,640.286,633.563,632.863,625.363,640.472,631.8919999999999,624.77,623.001,623.345,615.876,655.5110000000001,660.845,634.035,647.789,632.2080000000001,633.433,634.462,659.605,686.8689999999999,633.308,659.954,649.016,652.2869999999999,654.637,654.752,668.816,673.283,644.025,621.754,632.839,663.9730000000001,660.357,637.174,643.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361.75,1447.0,624.4119999999999,630.422,635.434,655.278,624.116,643.268,641.094,634.651,632.521,624.759,641.535,633.178,624.918,623.194,623.254,614.9730000000001,655.154,659.078,633.2280000000001,647.578,631.937,633.545,635.275,659.6060000000001,685.993,632.572,661.072,649.271,653.437,653.123,653.524,670.2639999999999,673.453,643.404,621.44,630.944,662.679,659.028,638.112,642.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362.0,1448.0,624.001,630.1,634.976,654.811,623.158,,640.367,634.71,633.021,626.131,641.8969999999999,632.445,623.575,623.556,623.871,615.286,654.689,659.7280000000001,633.474,648.1659999999999,632.444,633.354,634.565,661.041,688.685,634.563,659.205,648.3330000000001,652.71,651.457,655.4119999999999,668.893,674.132,643.8380000000001,621.539,630.863,662.935,659.5930000000001,638.17,642.628,628.447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362.25,1449.0,624.991,631.164,636.183,655.804,623.867,640.349,642.374,634.127,631.835,625.33,642.369,632.873,624.813,622.96,622.715,615.0830000000001,655.576,,631.602,649.035,632.534,633.37,634.444,660.039,687.559,632.229,659.675,648.316,654.052,654.014,655.175,670.18,674.607,645.232,620.786,631.443,663.957,657.8960000000001,638.627,643.068,628.383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362.5,1450.0,625.722,630.92,635.9209999999999,653.997,623.644,640.064,641.73,634.2669999999999,632.525,626.422,642.4019999999999,632.817,624.1,622.545,623.549,616.821,655.895,,633.297,649.278,632.592,633.278,634.137,660.71,687.82,633.385,658.9069999999999,649.17,654.482,652.5409999999999,655.106,670.257,675.675,643.0840000000001,620.715,632.736,664.2589999999999,660.4110000000001,638.876,641.684,627.618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362.75,1451.0,626.246,630.514,641.0269999999999,655.236,624.126,640.471,642.159,634.388,633.097,626.9540000000001,641.427,631.669,623.752,623.006,621.322,615.063,655.02,,633.091,649.88,633.9730000000001,631.616,634.641,660.9960000000001,687.482,633.7769999999999,658.885,651.2909999999999,653.165,653.804,655.932,670.596,674.7439999999999,643.746,621.697,632.646,664.862,658.1310000000001,638.0459999999999,641.502,628.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363.0,1452.0,625.089,631.234,636.7080000000001,655.077,624.634,639.996,643.069,634.783,632.544,626.095,641.784,633.052,623.326,622.3530000000001,622.226,615.94,656.819,656.617,634.491,649.067,633.381,631.476,634.817,661.409,687.203,634.188,657.07,651.026,654.6659999999999,653.119,657.6260000000001,671.855,676.5260000000001,643.5369999999999,621.328,632.362,665.2719999999999,658.189,639.6990000000001,642.681,627.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363.25,1453.0,624.937,631.039,636.066,655.683,625.0319999999999,639.305,642.1619999999999,635.998,632.413,627.059,642.0459999999999,632.682,623.759,622.247,622.072,615.056,656.425,658.7760000000001,632.866,647.144,633.268,631.986,635.0509999999999,662.1389999999999,689.2869999999999,632.922,657.826,653.276,653.945,654.145,659.059,672.0369999999999,676.5169999999999,643.18,622.276,632.773,663.971,658.498,639.198,642.7909999999999,626.904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363.5,1454.0,626.219,631.9069999999999,637.014,652.653,624.2280000000001,636.5880000000001,642.2280000000001,635.915,632.8290000000001,627.561,642.24,634.224,623.999,622.2330000000001,621.864,615.047,656.232,657.253,634.05,648.464,632.765,630.544,634.617,661.795,688.0239999999999,634.372,659.0369999999999,653.883,653.721,655.6460000000001,658.433,673.045,677.783,644.422,622.447,633.22,666.1569999999999,659.5989999999999,639.515,642.066,628.692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363.75,1455.0,625.932,630.345,635.689,655.618,624.61,638.869,642.781,635.4730000000001,632.4540000000001,627.9259999999999,643.118,633.901,624.5369999999999,621.929,621.015,614.8919999999999,654.5169999999999,657.57,634.639,646.601,632.7959999999999,631.784,634.881,663.868,686.216,634.4159999999999,659.329,654.443,654.965,654.222,656.49,675.2139999999999,676.668,643.456,622.469,633.369,666.7180000000001,659.648,637.5830000000001,642.529,628.659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364.0,1456.0,627.0,631.986,634.951,654.61,624.563,639.751,641.2230000000001,635.279,631.556,628.206,641.694,632.9540000000001,623.97,621.36,621.327,614.87,655.177,657.8330000000001,635.331,646.516,632.9159999999999,630.678,634.986,662.847,686.6610000000001,634.831,659.0360000000001,654.6659999999999,654.526,655.026,658.429,672.645,676.693,643.547,622.066,633.2909999999999,665.94,657.942,639.015,642.736,628.184,643.427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364.25,1457.0,627.126,630.761,635.88,654.019,625.073,638.679,640.846,635.476,632.444,627.462,641.106,634.177,624.638,621.558,620.636,615.8240000000001,655.2130000000001,656.255,634.7330000000001,646.601,633.467,630.021,634.444,664.467,685.203,632.869,656.8580000000001,653.944,653.5830000000001,653.903,656.885,670.552,678.125,642.895,621.914,634.5369999999999,665.998,658.3560000000001,639.044,642.172,627.794,644.197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364.5,1458.0,626.105,630.6709999999999,635.494,653.528,623.216,638.389,641.414,635.045,631.618,627.247,642.67,632.636,623.2180000000001,621.637,619.097,614.905,654.028,655.126,634.385,645.178,632.72,628.5509999999999,634.683,661.887,684.2310000000001,634.19,657.926,654.982,653.437,653.692,658.8969999999999,671.2919999999999,677.615,642.636,622.225,633.8430000000001,664.791,658.659,637.866,642.262,628.656,643.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364.75,1459.0,626.525,631.3530000000001,635.5419999999999,653.405,624.385,637.606,640.9590000000001,636.28,631.47,626.678,641.531,632.956,623.328,621.19,620.212,615.14,653.394,653.883,633.4159999999999,644.141,631.455,627.987,634.466,664.2180000000001,682.65,633.748,656.302,655.575,652.465,653.569,659.658,670.87,678.199,643.874,622.049,633.465,664.06,656.562,637.6759999999999,641.933,628.413,642.9490000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365.0,1460.0,627.05,631.139,634.712,653.327,625.762,637.712,640.795,636.331,631.13,626.513,641.765,632.697,622.906,620.674,619.475,615.549,656.02,652.413,633.3009999999999,642.3919999999999,633.645,629.038,635.289,662.413,683.673,635.3290000000001,654.755,655.6239999999999,652.7180000000001,652.259,658.467,671.883,677.3689999999999,641.868,621.197,634.0740000000001,663.865,657.056,637.11,641.154,628.132,646.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365.25,1461.0,627.295,630.645,,652.451,624.4,636.0,640.372,635.885,631.802,626.049,642.715,630.624,623.107,620.719,618.057,614.497,652.6619999999999,652.466,632.9630000000001,641.386,632.807,627.86,634.705,662.393,680.752,635.4259999999999,654.79,655.698,654.573,651.795,659.056,670.4,676.676,641.691,622.039,634.005,663.765,657.6389999999999,637.507,640.346,628.957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365.5,1462.0,627.3009999999999,630.872,,650.989,624.928,637.548,641.914,636.071,631.395,626.472,640.461,630.89,623.384,621.183,619.975,615.354,652.837,652.638,633.072,640.8430000000001,630.5169999999999,626.889,634.862,663.9580000000001,680.352,633.8530000000001,655.2180000000001,656.242,652.862,650.905,655.84,667.497,675.222,641.331,622.2330000000001,633.563,663.2719999999999,654.752,636.512,640.427,627.251,,627.531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365.75,1463.0,627.059,630.062,,650.294,625.158,636.59,640.599,634.508,630.244,626.632,641.252,630.947,623.388,620.349,618.98,615.83,651.539,651.451,633.677,640.1659999999999,628.57,627.299,634.679,663.16,680.64,634.328,653.786,656.302,652.931,651.3009999999999,654.521,663.6010000000001,675.4630000000001,641.509,622.423,633.511,662.3939999999999,655.571,636.363,639.405,627.494,,626.289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366.0,1464.0,625.866,630.686,637.705,649.0930000000001,624.1659999999999,635.5930000000001,640.196,634.951,630.036,625.93,640.2230000000001,631.193,623.99,619.535,619.278,614.859,650.399,648.6619999999999,633.363,638.998,628.322,627.659,634.265,662.784,678.811,634.262,652.736,656.035,650.46,649.382,655.6310000000001,662.653,673.9730000000001,639.6419999999999,623.031,634.247,662.612,654.013,636.105,639.172,626.5509999999999,,626.281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366.25,1465.0,626.761,629.3530000000001,636.245,648.467,624.36,633.786,640.221,633.795,629.534,625.604,639.594,631.191,622.168,619.298,617.6519999999999,613.743,652.538,648.736,632.817,639.419,628.342,625.401,634.0459999999999,664.205,677.4689999999999,634.355,650.194,656.1060000000001,650.111,649.467,651.494,661.842,675.102,642.038,622.003,633.456,661.16,653.41,636.008,637.809,626.168,,625.73,623.5219999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366.5,1466.0,626.977,629.995,635.774,648.894,623.889,633.137,640.39,632.823,630.297,625.534,638.585,629.906,622.461,619.229,618.379,613.5840000000001,649.455,647.595,631.504,639.947,628.5269999999999,625.5169999999999,634.115,661.946,677.447,634.186,649.5790000000001,655.665,649.91,647.877,654.115,661.105,673.93,639.882,622.276,632.336,660.42,652.868,634.23,636.936,626.377,,625.836,623.4680000000001,619.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366.75,1467.0,626.734,628.915,636.977,647.94,623.3,633.566,640.336,631.729,630.548,624.59,638.031,629.701,621.986,619.1990000000001,617.326,613.793,647.472,647.549,631.1569999999999,637.831,626.995,625.456,634.133,663.22,674.5419999999999,632.942,647.3240000000001,656.687,649.11,649.1080000000001,651.225,659.686,672.8439999999999,640.456,621.472,633.6,658.485,650.236,634.405,635.226,626.44,,625.684,624.381,618.4019999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367.0,1468.0,626.2909999999999,627.844,636.09,647.826,623.261,632.337,638.007,632.621,629.786,624.283,637.314,629.131,622.035,619.425,617.8340000000001,613.874,648.631,645.385,631.136,637.7919999999999,627.102,625.23,634.21,660.887,672.5089999999999,631.513,646.969,655.057,648.06,647.918,649.474,659.701,671.419,638.134,622.219,631.8330000000001,656.948,649.867,633.8340000000001,636.3580000000001,625.465,637.92,624.554,622.217,617.865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
