TimesH,Frame,26,53,75,95,102,108,135,137,141,142,176,183,184,186,194,201,209,216,229,237,252,265,266,283,291,294,301,304,315,351,356,377,382,385,394,397,403,406,413,414,420,430,439,481,485,488,745,823,1003,1109,1110
184.25,737.0,616.216,621.757,627.432,635.9730000000001,631.297,637.6759999999999,627.784,624.757,646.946,643.1080000000001,657.919,655.459,668.0,660.676,674.568,634.1619999999999,628.378,655.757,662.8380000000001,669.811,655.4860000000001,643.703,671.135,631.784,669.081,659.9730000000001,,623.297,669.595,650.595,640.703,632.5409999999999,658.676,633.0269999999999,638.595,641.5409999999999,630.081,650.73,646.595,644.8919999999999,637.595,629.27,634.811,625.0,627.865,629.865,,,,,
184.5,738.0,617.081,622.486,628.1619999999999,636.919,632.595,639.865,629.649,624.784,648.3240000000001,642.595,659.5139999999999,654.784,668.6489999999999,661.946,674.081,635.0,630.865,657.27,666.243,672.757,656.73,645.081,674.405,634.1619999999999,669.919,662.297,652.1619999999999,625.757,671.946,653.216,644.243,633.486,661.216,636.081,640.8380000000001,643.595,632.1080000000001,652.649,649.135,647.3240000000001,640.4590000000001,630.216,636.5409999999999,626.081,629.8919999999999,632.757,,,,,
184.75,739.0,616.486,622.243,628.432,637.9730000000001,632.054,638.9730000000001,630.351,625.4590000000001,648.757,644.3240000000001,659.865,656.1080000000001,669.081,662.73,675.811,637.135,631.1619999999999,659.297,667.568,675.405,658.9730000000001,646.865,673.378,635.622,671.0,663.703,653.243,625.189,676.568,655.946,645.946,634.4590000000001,662.595,637.1619999999999,641.865,646.297,633.5409999999999,655.9730000000001,652.0,650.595,642.1080000000001,631.8380000000001,636.6759999999999,627.27,631.378,634.351,,,,,
185.0,740.0,616.5409999999999,622.784,628.595,637.865,632.432,640.0269999999999,628.568,626.1619999999999,647.784,643.6759999999999,660.73,654.595,667.9730000000001,662.189,674.378,638.1080000000001,631.216,660.0269999999999,670.081,674.8380000000001,660.595,646.5409999999999,671.676,636.189,670.1619999999999,666.135,652.081,625.757,676.378,660.27,646.3240000000001,636.0,664.541,638.73,643.378,648.216,633.649,656.27,651.378,651.865,643.378,632.622,638.1080000000001,,633.351,636.811,,,,,
185.25,741.0,617.1619999999999,622.1080000000001,628.784,637.865,632.1080000000001,639.811,630.4590000000001,626.054,647.5409999999999,642.9730000000001,660.703,654.703,667.703,661.432,675.189,637.3240000000001,631.27,657.459,668.6489999999999,676.541,659.189,647.081,672.405,636.0269999999999,673.0269999999999,664.784,653.27,627.514,678.054,661.4860000000001,647.9730000000001,638.1080000000001,665.1619999999999,640.622,645.432,650.595,634.784,655.297,652.919,653.6759999999999,644.5409999999999,634.1619999999999,638.405,,634.1080000000001,636.514,,,,,
185.5,742.0,616.595,622.243,628.405,636.4590000000001,632.649,637.8380000000001,630.919,626.5409999999999,645.622,642.8919999999999,659.324,654.595,664.459,660.8919999999999,672.378,638.9730000000001,631.432,658.8380000000001,669.3510000000001,674.784,657.459,644.919,669.9730000000001,637.243,671.405,666.5139999999999,656.0,625.432,678.27,663.054,648.3240000000001,639.73,665.946,641.135,645.243,650.946,635.27,655.865,653.378,654.243,646.405,634.757,640.568,,634.919,637.081,,,,,
185.75,743.0,616.865,622.0,627.0269999999999,634.919,631.514,637.649,628.595,626.0,644.6759999999999,641.514,657.8380000000001,651.919,661.568,660.1619999999999,667.622,636.6759999999999,631.405,655.703,669.73,673.568,657.811,645.568,667.703,637.4590000000001,669.3510000000001,665.0,655.27,625.73,677.784,663.378,647.595,638.432,665.189,641.73,646.135,650.378,636.514,654.405,652.432,654.514,646.73,634.378,639.757,,635.5409999999999,637.595,,,,,
186.0,744.0,615.946,621.216,626.784,634.081,632.054,637.1619999999999,630.135,624.946,643.054,641.0,656.189,648.243,659.378,658.4860000000001,666.0,637.0269999999999,629.297,653.4590000000001,666.703,672.405,656.622,644.6759999999999,665.1080000000001,636.243,668.216,663.0269999999999,655.811,625.1619999999999,676.297,663.1080000000001,646.486,637.8919999999999,664.784,641.189,646.0,651.4590000000001,637.1080000000001,654.0,653.1080000000001,656.405,645.946,635.4590000000001,640.27,,635.757,636.703,,,,,
186.25,745.0,616.081,621.432,625.8380000000001,633.8919999999999,629.486,635.405,630.0269999999999,623.432,640.757,636.8919999999999,654.27,648.0269999999999,655.73,656.27,662.541,636.3240000000001,628.757,653.9730000000001,664.784,669.8919999999999,654.595,642.811,662.405,635.5409999999999,666.622,662.3510000000001,657.297,625.703,675.865,662.054,646.1619999999999,639.054,663.0269999999999,641.568,644.1619999999999,651.0,635.811,652.1619999999999,652.1619999999999,654.8919999999999,646.811,633.054,639.405,,636.1619999999999,636.8919999999999,647.946,,,,
186.5,746.0,615.784,620.135,626.216,630.703,629.405,634.514,628.4590000000001,623.0269999999999,640.946,637.243,653.405,647.297,653.081,655.351,658.9730000000001,634.9730000000001,629.0269999999999,651.919,662.9730000000001,667.054,651.5409999999999,642.568,659.4860000000001,635.405,664.8380000000001,661.459,655.135,624.351,674.216,659.568,645.432,639.432,662.3510000000001,641.9730000000001,643.3240000000001,650.216,635.0,649.919,650.865,655.135,646.486,632.8380000000001,637.865,,635.243,635.6759999999999,645.514,,,,
186.75,747.0,614.946,621.486,624.6759999999999,630.595,627.757,631.216,627.622,622.568,638.486,637.081,649.568,646.622,651.297,654.0,656.541,634.919,627.865,649.081,660.432,665.595,650.568,640.4590000000001,659.1080000000001,634.811,664.541,659.4860000000001,653.784,623.568,671.865,658.622,644.514,637.946,661.378,640.946,642.1080000000001,650.0269999999999,636.216,648.946,650.568,655.0,644.811,632.73,637.514,628.73,635.081,635.135,645.1080000000001,,,,
187.0,748.0,614.3240000000001,619.243,623.378,631.0,627.784,631.4590000000001,626.784,621.514,636.946,635.054,646.6759999999999,643.189,648.1080000000001,651.73,655.297,635.189,627.189,647.1619999999999,658.811,663.135,647.73,639.1080000000001,655.946,634.27,663.568,657.757,651.784,623.0,670.324,658.541,643.5409999999999,639.3240000000001,658.324,640.243,641.297,649.135,635.757,647.297,650.081,652.081,643.1080000000001,630.27,635.622,627.1619999999999,633.6759999999999,634.8380000000001,643.081,,,,
187.25,749.0,615.1080000000001,619.0269999999999,622.405,629.757,626.432,630.9730000000001,627.081,621.811,635.351,634.3240000000001,646.757,640.784,647.0,651.568,651.432,632.081,627.1080000000001,646.1080000000001,657.865,659.757,648.1619999999999,637.946,655.1080000000001,633.189,659.595,657.378,651.054,622.0,669.189,657.0,642.1619999999999,637.784,656.622,639.73,640.8919999999999,647.757,635.3240000000001,645.757,649.216,653.405,642.811,629.865,634.865,626.135,634.405,634.405,641.0,,,,
187.5,750.0,614.649,618.27,622.405,629.1080000000001,626.757,629.8380000000001,626.73,620.351,634.189,633.946,645.1080000000001,639.8919999999999,646.0269999999999,650.1080000000001,648.946,633.081,626.432,642.9730000000001,656.378,658.5139999999999,646.0,637.0269999999999,653.946,633.351,658.541,655.459,650.6759999999999,622.27,666.676,654.568,642.649,637.784,654.811,639.8919999999999,639.514,646.3240000000001,635.135,645.0,647.946,650.946,642.0269999999999,629.514,634.216,626.1619999999999,634.351,634.081,640.568,,,,
187.75,751.0,614.73,618.0269999999999,621.297,627.811,626.1619999999999,628.432,624.73,619.757,633.0,632.568,644.1080000000001,638.595,642.946,648.703,645.5409999999999,631.0269999999999,626.0269999999999,641.919,657.811,658.595,643.1619999999999,636.0269999999999,653.378,632.189,657.676,652.486,649.8380000000001,621.054,665.757,654.216,640.9730000000001,637.432,653.622,640.0269999999999,639.27,646.0,634.946,643.946,645.919,649.8919999999999,642.432,628.8380000000001,633.4590000000001,625.568,633.1619999999999,632.784,639.3240000000001,,,,
188.0,752.0,613.703,617.4590000000001,621.811,627.486,625.784,627.919,624.919,618.919,631.216,632.1080000000001,643.0269999999999,638.0,641.432,649.081,642.9730000000001,631.054,624.865,642.6759999999999,654.946,656.6489999999999,642.8919999999999,636.216,651.865,631.1080000000001,655.784,651.135,647.73,621.054,665.135,652.946,639.865,636.4590000000001,652.189,638.135,637.1619999999999,645.216,633.4590000000001,642.297,646.3240000000001,652.405,638.8919999999999,627.8380000000001,633.081,625.784,634.405,632.189,637.405,,,,
188.25,753.0,614.351,617.135,620.595,627.351,625.514,627.811,625.054,619.135,630.865,630.243,640.73,636.946,640.135,647.405,642.351,630.4590000000001,624.351,640.189,655.081,655.5139999999999,641.135,634.351,650.216,629.649,654.4590000000001,649.27,647.703,620.757,665.4860000000001,651.1080000000001,637.189,636.568,651.135,638.189,636.351,646.243,634.243,641.946,644.6759999999999,650.811,638.5409999999999,626.297,631.378,623.6759999999999,633.351,632.081,637.189,,,,
188.5,754.0,613.811,617.784,620.189,626.595,624.8919999999999,627.297,623.243,619.0269999999999,630.8380000000001,630.378,639.568,635.703,640.3240000000001,647.243,641.8919999999999,631.5409999999999,624.8380000000001,638.8919999999999,654.054,654.432,640.0,632.8380000000001,650.189,631.1619999999999,652.919,648.243,646.919,619.757,664.0269999999999,649.405,638.243,637.5409999999999,650.081,637.297,635.568,642.486,633.811,640.784,644.9730000000001,649.757,638.9730000000001,625.0269999999999,632.0,623.486,632.351,632.622,637.757,,,,
188.75,755.0,613.405,616.297,620.189,626.0269999999999,625.27,627.054,622.405,619.1619999999999,630.514,629.757,638.351,634.649,638.946,646.405,640.811,629.784,624.6759999999999,638.73,655.5139999999999,654.5409999999999,638.595,631.865,649.703,630.757,652.8919999999999,647.595,645.135,619.622,663.324,651.0269999999999,637.757,637.3240000000001,649.514,637.703,634.135,643.216,633.595,640.703,643.432,648.73,636.622,624.8919999999999,629.649,621.6759999999999,632.946,630.27,635.946,,,,
189.0,756.0,614.0,616.946,619.8919999999999,625.811,624.432,626.622,621.568,617.432,630.703,628.405,639.3240000000001,633.8919999999999,638.9730000000001,646.0269999999999,640.4590000000001,629.405,624.568,637.0269999999999,655.3240000000001,652.297,637.595,632.865,646.27,630.432,652.135,646.054,645.297,619.946,663.0269999999999,648.054,635.595,638.405,650.0,638.811,634.3240000000001,643.297,634.0269999999999,640.405,643.243,648.8919999999999,636.4590000000001,624.703,629.649,621.1619999999999,632.622,630.054,636.243,,,,
189.25,757.0,614.351,617.432,618.784,626.351,624.6759999999999,625.649,621.73,617.4590000000001,629.622,628.811,638.784,633.595,636.703,645.703,640.081,628.622,624.1619999999999,636.811,653.081,653.568,637.757,631.8919999999999,647.703,630.73,650.8919999999999,646.243,644.3240000000001,619.135,662.1619999999999,649.0,635.811,637.4590000000001,647.865,639.189,634.297,643.0269999999999,632.351,640.432,643.568,647.081,636.405,623.378,629.243,620.216,631.865,629.73,634.568,628.4590000000001,,,
189.5,758.0,613.568,616.0269999999999,619.595,624.811,625.297,624.757,621.135,616.757,628.595,628.946,638.946,633.3240000000001,637.243,646.27,640.8380000000001,628.297,624.1619999999999,635.243,655.1619999999999,651.9730000000001,637.8380000000001,631.757,647.405,630.189,649.054,644.432,646.73,619.0269999999999,661.865,649.378,636.378,638.1619999999999,648.0269999999999,638.4590000000001,633.784,641.378,633.703,639.0,641.514,646.865,636.243,623.1619999999999,628.4590000000001,620.054,631.1080000000001,629.378,635.3240000000001,626.811,,,
189.75,759.0,613.3240000000001,615.8919999999999,618.946,625.216,623.811,624.405,620.3240000000001,617.6759999999999,629.8919999999999,628.595,637.054,632.811,637.703,645.8380000000001,637.784,629.351,623.73,633.73,654.5409999999999,652.514,636.378,631.568,646.946,630.946,648.865,644.946,645.8919999999999,618.135,660.0,649.405,635.946,638.919,647.297,637.757,633.0269999999999,642.4590000000001,633.649,640.243,642.0269999999999,646.6759999999999,635.081,623.405,628.703,620.432,630.757,630.297,634.703,626.6759999999999,,,
190.0,760.0,613.432,616.432,619.081,623.514,624.595,625.3240000000001,620.1080000000001,616.865,628.811,627.703,638.1619999999999,631.216,638.378,644.703,639.378,628.6759999999999,622.568,633.378,653.8919999999999,651.216,635.27,630.757,647.73,631.1080000000001,649.919,644.5409999999999,645.27,619.135,659.0,648.1080000000001,635.514,638.297,647.514,637.757,632.595,641.6759999999999,632.8380000000001,638.703,641.081,646.757,636.3240000000001,622.865,628.946,619.432,630.0269999999999,629.811,635.8919999999999,626.8380000000001,,,
190.25,761.0,613.0269999999999,616.486,618.9730000000001,624.3240000000001,623.27,624.595,620.595,616.919,629.865,628.189,637.0269999999999,632.189,637.0,645.3240000000001,638.649,627.8919999999999,621.8919999999999,634.297,654.081,649.946,634.514,630.757,648.27,630.3240000000001,649.054,645.378,644.5409999999999,618.514,660.1619999999999,648.189,635.405,638.432,647.054,638.622,632.595,641.5409999999999,633.432,639.703,640.5409999999999,645.243,634.4590000000001,622.216,627.216,619.1080000000001,631.1080000000001,629.8380000000001,635.378,626.3240000000001,,,
190.5,762.0,613.486,615.432,618.189,624.054,623.865,624.216,619.73,617.1619999999999,629.622,628.0,636.081,631.784,637.27,644.865,638.189,628.757,622.4590000000001,633.703,654.1080000000001,650.081,633.946,628.865,647.189,629.216,647.081,645.0,644.703,620.6759999999999,658.622,646.135,635.8380000000001,638.73,646.9730000000001,636.946,632.27,641.811,633.054,639.649,640.6759999999999,645.4590000000001,633.865,622.135,627.351,618.3240000000001,629.757,628.919,635.054,625.595,,,
190.75,763.0,613.649,616.216,618.1080000000001,625.5409999999999,624.703,624.081,619.8919999999999,616.757,628.8380000000001,626.4590000000001,636.514,630.3240000000001,637.649,643.9730000000001,637.757,628.73,622.216,632.568,653.703,649.595,634.622,629.432,647.0,630.243,645.8380000000001,643.135,643.1080000000001,618.054,657.216,648.0,636.243,637.595,648.135,637.3240000000001,632.919,640.1080000000001,633.946,639.9730000000001,639.243,644.919,634.946,621.514,627.595,619.054,629.6759999999999,628.8919999999999,633.946,626.514,,,
191.0,764.0,613.135,615.73,619.054,623.081,623.5409999999999,625.054,619.432,616.514,630.5409999999999,627.784,636.595,631.5409999999999,636.6759999999999,642.622,638.405,627.0269999999999,622.081,632.622,653.135,649.0269999999999,633.297,629.1619999999999,645.297,630.135,644.6759999999999,642.865,642.5409999999999,618.784,656.9730000000001,646.784,635.081,638.216,646.9730000000001,637.514,631.216,641.297,633.784,639.081,639.189,644.595,633.6759999999999,621.8919999999999,627.568,619.27,630.0269999999999,628.1080000000001,635.378,625.432,,,
191.25,765.0,612.6759999999999,615.757,618.73,623.811,623.243,624.514,619.5409999999999,615.649,630.514,627.3240000000001,635.4590000000001,629.703,637.946,644.243,637.811,627.081,620.784,632.0,651.946,647.622,633.649,629.216,647.054,629.0,644.919,642.3240000000001,642.1080000000001,618.6759999999999,656.216,646.73,634.703,638.0,645.1619999999999,637.568,632.243,640.405,632.919,638.216,637.5409999999999,642.8919999999999,634.8380000000001,621.081,627.622,617.946,629.081,629.0,634.243,626.297,,,
191.5,766.0,613.432,615.216,618.811,624.378,624.054,623.378,619.622,615.703,629.297,626.8919999999999,636.0269999999999,630.486,636.73,642.514,637.595,627.054,621.243,630.919,652.946,648.784,633.649,628.3240000000001,643.784,629.568,643.081,642.784,640.432,618.73,655.297,646.514,635.297,639.703,645.351,636.432,631.9730000000001,639.9730000000001,632.5409999999999,638.0269999999999,638.568,643.757,633.757,621.8919999999999,626.9730000000001,618.811,627.73,627.919,633.9730000000001,626.1080000000001,,,
191.75,767.0,613.135,614.73,619.0,624.297,623.8380000000001,623.811,619.243,615.9730000000001,629.8919999999999,627.405,636.486,630.189,636.8919999999999,641.595,637.3240000000001,627.081,620.622,632.622,653.0,647.1080000000001,633.5409999999999,627.622,644.9730000000001,628.865,643.757,641.9730000000001,641.27,619.189,653.4590000000001,644.649,633.8919999999999,637.946,645.73,637.5409999999999,632.0269999999999,640.27,634.5409999999999,638.595,637.757,642.405,635.351,620.6759999999999,626.4590000000001,617.8919999999999,629.432,628.649,634.27,624.703,,,
192.0,768.0,612.5409999999999,614.811,618.6759999999999,622.784,623.378,623.514,618.1080000000001,616.946,630.4590000000001,627.622,634.189,629.432,636.595,643.0,638.432,628.0269999999999,620.919,630.757,652.703,648.081,632.9730000000001,629.081,642.811,629.946,641.784,642.1080000000001,641.946,618.703,652.865,645.784,634.784,638.1080000000001,644.757,636.8380000000001,630.351,639.6759999999999,632.5409999999999,638.243,637.3240000000001,642.405,633.486,619.946,625.8919999999999,617.189,628.649,628.27,633.6759999999999,625.1080000000001,,,
192.25,769.0,613.4590000000001,615.4590000000001,618.865,623.216,624.351,623.27,618.432,615.486,630.8380000000001,626.649,634.351,628.919,636.622,641.189,637.9730000000001,628.054,621.405,632.3240000000001,652.4590000000001,647.054,633.5409999999999,628.378,643.595,628.8380000000001,641.865,641.351,641.514,618.703,652.27,644.297,633.243,638.432,644.595,636.595,630.703,639.73,633.405,637.703,637.054,641.297,633.514,621.135,624.568,617.189,627.5409999999999,626.1619999999999,633.1619999999999,625.6759999999999,,,
192.5,770.0,612.4590000000001,615.649,618.919,622.1619999999999,624.189,622.811,619.216,616.135,629.351,627.216,634.135,630.135,635.8380000000001,640.919,637.514,627.6759999999999,620.8380000000001,632.081,651.189,646.946,631.811,627.865,643.3240000000001,628.622,641.649,639.5409999999999,640.1080000000001,619.081,650.811,645.649,633.9730000000001,638.405,643.757,635.054,630.946,638.297,632.135,637.3240000000001,637.0,640.9730000000001,633.8919999999999,620.703,624.919,616.9730000000001,626.649,626.189,633.514,625.054,,,
192.75,771.0,612.432,614.595,619.243,622.919,623.649,624.405,618.486,616.811,631.054,626.8380000000001,633.514,628.9730000000001,635.703,641.6759999999999,636.784,627.514,621.432,632.135,651.081,645.216,633.3240000000001,628.8919999999999,642.757,629.649,641.486,639.622,641.054,618.27,650.1619999999999,643.9730000000001,633.189,637.1080000000001,643.595,636.3240000000001,630.0,637.946,631.486,638.1080000000001,636.595,641.9730000000001,633.1619999999999,620.595,625.378,617.8380000000001,627.297,626.432,633.486,625.432,,,
193.0,772.0,612.568,614.8919999999999,618.595,623.3240000000001,623.622,624.4590000000001,618.297,616.351,631.3240000000001,626.919,631.811,629.622,634.784,640.622,636.378,626.946,620.622,630.6759999999999,651.919,645.73,631.865,627.595,642.1619999999999,628.135,642.432,638.297,640.8380000000001,620.0,649.568,644.054,633.216,636.514,642.622,636.8380000000001,629.73,639.351,631.6759999999999,635.216,635.216,641.243,632.622,621.5409999999999,624.811,617.649,627.27,626.243,633.4590000000001,625.946,,,
193.25,773.0,612.703,614.919,618.9730000000001,621.703,623.9730000000001,623.811,618.4590000000001,616.405,630.135,627.757,632.0,629.243,635.514,639.8919999999999,636.784,627.784,619.919,632.243,651.216,645.865,631.486,627.405,641.8919999999999,627.622,641.0,638.514,641.351,620.243,648.1619999999999,643.4590000000001,633.1080000000001,636.595,640.8380000000001,636.405,629.135,638.297,631.1080000000001,637.297,633.811,640.784,631.405,620.811,626.0269999999999,616.9730000000001,627.9730000000001,624.946,634.27,624.9730000000001,,,
193.5,774.0,612.297,615.0,618.865,620.9730000000001,623.757,623.5409999999999,618.595,616.73,630.757,626.946,632.0269999999999,629.243,635.432,640.1080000000001,637.514,626.622,619.8919999999999,632.27,650.0269999999999,644.243,631.919,628.595,640.865,627.865,639.351,638.757,639.595,618.486,649.081,642.595,632.649,636.297,640.8380000000001,635.27,629.081,639.27,631.27,635.622,634.73,641.0269999999999,630.0269999999999,619.486,624.784,617.486,627.1080000000001,625.054,632.568,625.135,,,
193.75,775.0,612.1619999999999,615.405,618.595,621.405,624.1080000000001,623.297,617.8380000000001,616.27,631.514,626.243,631.8380000000001,627.811,634.297,639.919,635.189,627.3240000000001,619.243,632.1619999999999,651.703,643.9730000000001,631.73,627.3240000000001,640.351,627.216,639.297,637.595,640.297,618.6759999999999,648.4590000000001,641.73,633.6759999999999,634.757,640.216,635.1619999999999,628.811,637.378,630.865,636.243,633.757,640.081,631.054,619.811,623.919,617.1080000000001,627.568,625.27,634.0269999999999,624.8380000000001,,,
194.0,776.0,612.216,614.9730000000001,619.1619999999999,620.568,623.0269999999999,624.0269999999999,617.784,615.757,631.0,626.405,631.189,629.703,634.703,638.919,635.054,626.054,619.595,631.595,652.5409999999999,644.73,631.405,627.8919999999999,639.216,627.1080000000001,640.3240000000001,637.6759999999999,640.865,618.73,648.0,641.0269999999999,633.405,634.865,639.297,635.73,629.189,637.054,631.405,633.8380000000001,633.595,639.757,629.4590000000001,619.243,624.5409999999999,617.0,627.622,624.703,633.0269999999999,625.8380000000001,,,
194.25,777.0,612.405,614.351,618.6759999999999,620.811,623.8919999999999,623.216,617.8380000000001,615.514,631.1080000000001,625.351,631.757,628.73,635.865,638.8380000000001,636.4590000000001,625.622,620.243,632.757,652.703,644.703,632.1619999999999,627.378,639.081,627.595,638.8919999999999,638.486,640.4590000000001,618.4590000000001,648.081,640.919,633.432,635.0269999999999,640.216,635.27,629.081,636.189,630.919,634.8919999999999,634.73,640.054,629.919,618.568,624.486,617.189,626.1619999999999,625.3240000000001,633.1080000000001,624.73,,,
194.5,778.0,611.757,615.297,618.8380000000001,620.8919999999999,624.0269999999999,622.8380000000001,618.189,615.432,630.946,627.5409999999999,631.189,628.8380000000001,635.405,639.811,637.405,626.486,619.4590000000001,632.351,651.595,643.135,632.1080000000001,627.703,639.189,626.622,641.703,638.297,640.0269999999999,618.189,647.8380000000001,640.216,633.054,632.8380000000001,639.0,633.622,629.0,636.8380000000001,630.405,634.243,633.73,639.919,629.189,619.514,623.784,615.622,627.297,624.703,632.595,624.811,,,
194.75,779.0,611.3240000000001,614.595,617.9730000000001,621.1619999999999,623.405,623.514,618.3240000000001,615.405,631.0269999999999,626.243,631.216,629.243,634.919,638.189,636.865,626.378,618.4590000000001,632.1080000000001,651.595,641.946,631.757,627.919,639.6759999999999,625.8919999999999,638.73,637.351,640.8380000000001,617.865,647.351,641.622,632.3240000000001,633.432,637.297,633.568,628.351,637.0,629.432,634.216,633.27,639.865,629.243,619.5409999999999,624.0,615.946,626.243,624.595,633.568,624.865,,,
195.0,780.0,612.622,614.649,618.486,620.73,623.216,622.703,618.1080000000001,614.757,631.9730000000001,626.811,631.703,629.946,636.865,639.919,638.3240000000001,625.784,620.6759999999999,631.9730000000001,653.135,643.811,631.8380000000001,628.6759999999999,639.081,626.243,639.1080000000001,637.649,640.405,618.5409999999999,646.703,641.351,633.3240000000001,632.3240000000001,637.622,633.595,628.297,636.054,628.946,634.703,633.6759999999999,640.054,629.1080000000001,619.081,623.189,616.568,625.054,624.757,633.432,624.6759999999999,,,
