TimesH,Frame,0,4,5,19,22,27,28,33,34,37,77,85,88,90,93,95,99,101,111,115,121,124,125,131,134,135,140,141,144,146,147,151,153,154,160,163,164,170,172,177,181,183,185,189,191,193,195,196,198,199,203,204,205,206,209,210,213,214,217,218,220,222,225,288,309,379,392,413,442,450,520,559,592,605,705
3.5,14.0,639.8430000000001,639.815,631.091,646.589,,626.523,650.127,632.75,645.582,625.328,610.069,614.706,613.2230000000001,613.5319999999999,614.885,613.5459999999999,610.989,611.216,611.165,614.927,616.5,612.559,609.525,613.651,615.53,611.1080000000001,617.253,616.101,615.896,615.756,623.936,620.248,623.6990000000001,624.18,615.464,617.11,633.7959999999999,635.003,630.717,624.627,617.09,632.096,638.305,629.332,622.696,631.451,637.178,630.255,621.156,628.4680000000001,632.697,631.763,624.906,629.219,635.491,621.7769999999999,637.445,639.859,644.379,624.362,643.279,634.863,615.369,619.95,,,,,,,,,,,
3.75,15.0,638.201,640.276,631.817,646.405,,626.747,650.745,633.589,645.4730000000001,625.762,609.654,616.807,613.396,613.896,614.51,613.7959999999999,612.034,611.751,611.015,614.492,616.43,613.215,610.346,614.576,616.144,611.69,616.637,614.627,617.053,615.536,623.306,620.076,624.117,624.566,615.831,616.9730000000001,635.168,634.387,630.323,625.081,616.505,631.75,638.4069999999999,628.031,622.7719999999999,631.523,638.009,630.153,621.06,630.573,632.903,632.071,625.6709999999999,628.6709999999999,634.028,623.052,636.8340000000001,638.982,644.635,624.034,642.4169999999999,634.477,615.636,619.354,,,,,,,,,,,
4.0,16.0,638.918,639.639,632.589,646.578,,627.092,651.076,632.967,647.953,625.488,609.65,615.177,613.222,614.158,614.398,614.293,611.866,611.004,611.626,614.443,616.615,613.63,610.428,613.597,616.809,611.966,616.2669999999999,615.7080000000001,617.521,615.939,623.7819999999999,620.0269999999999,624.602,624.433,615.446,617.415,634.375,634.1759999999999,631.0459999999999,624.988,616.587,633.445,638.197,629.736,624.119,630.06,637.203,630.7,621.278,629.445,633.368,632.961,624.7080000000001,629.317,635.806,622.202,636.879,639.148,645.622,624.9730000000001,643.4119999999999,636.155,614.871,619.109,,,,,,,,,,,
4.25,17.0,639.447,638.441,630.499,647.141,633.995,626.757,650.805,632.293,648.482,625.327,609.675,616.003,612.34,613.031,614.66,614.115,612.262,611.575,611.4680000000001,614.919,616.49,613.243,609.9630000000001,613.896,616.261,612.106,616.7909999999999,615.617,617.229,616.206,623.925,619.564,623.803,624.8240000000001,615.399,616.9730000000001,633.951,634.076,631.237,625.753,617.638,633.094,637.506,628.521,623.798,631.286,636.779,629.278,620.9590000000001,629.886,632.34,631.876,624.961,629.88,635.805,621.661,637.607,639.9780000000001,644.894,624.4680000000001,644.189,634.511,616.021,619.6669999999999,,,,,,,,,,,
4.5,18.0,639.596,638.822,631.448,648.089,633.89,626.427,651.025,632.18,648.4019999999999,626.707,609.754,616.52,612.97,613.297,614.194,614.116,611.018,612.259,611.021,615.576,616.38,613.441,610.023,615.529,616.4259999999999,612.117,616.441,615.496,617.45,616.035,624.887,619.494,622.766,624.91,616.7719999999999,617.587,634.181,634.445,631.581,625.97,616.693,633.26,638.151,629.12,622.6419999999999,629.67,638.784,628.821,620.494,629.493,632.659,631.354,624.808,629.118,634.783,621.756,637.369,639.9259999999999,645.931,623.8530000000001,644.303,635.621,615.803,619.97,,,,,,,,,,,
4.75,19.0,639.957,637.361,631.567,648.0459999999999,635.4019999999999,626.913,650.946,633.494,647.6569999999999,624.711,609.303,615.319,613.649,613.196,614.352,613.457,611.613,610.566,611.804,615.163,616.434,613.27,610.2669999999999,613.499,615.8430000000001,612.067,615.878,615.55,616.405,615.419,624.639,618.591,623.4209999999999,624.59,616.156,617.586,632.533,634.735,631.359,625.9,618.25,633.196,638.985,629.629,622.5980000000001,630.768,637.701,629.026,620.929,629.977,632.768,631.79,626.117,630.649,635.43,621.771,637.748,639.7040000000001,647.183,623.9540000000001,644.0930000000001,635.319,615.6519999999999,620.393,,,,,,,,,,,
5.0,20.0,640.007,639.25,633.1519999999999,648.045,634.235,626.443,650.506,632.181,648.134,625.518,609.66,616.802,612.64,613.744,614.0369999999999,613.9069999999999,611.336,611.418,611.512,614.126,616.014,612.617,609.793,613.526,616.891,610.868,616.774,615.705,616.184,615.322,624.651,620.298,623.763,625.053,615.8330000000001,616.857,633.305,635.474,630.222,626.526,618.275,633.143,638.543,628.776,623.062,630.952,636.701,629.631,621.415,629.839,632.01,631.986,624.418,629.692,634.355,621.742,638.352,639.366,648.07,624.66,644.52,635.1709999999999,615.529,620.685,639.864,,,,,,,,,,
5.25,21.0,639.149,639.567,631.1080000000001,648.293,634.997,626.502,649.813,632.384,647.561,625.457,609.212,615.137,612.961,613.567,614.118,613.702,610.675,611.756,611.732,614.886,617.033,613.9540000000001,610.571,614.482,617.32,611.913,616.5,615.827,616.762,615.7959999999999,625.217,619.261,622.1709999999999,624.759,616.549,617.318,633.689,636.501,631.115,625.137,617.205,632.712,638.013,629.222,622.068,631.128,637.648,628.875,621.403,629.9159999999999,633.04,632.934,625.427,629.821,634.71,622.104,636.6519999999999,639.743,646.477,624.786,643.883,635.173,614.974,620.388,638.933,,,,,,,,,,
5.5,22.0,640.192,640.2080000000001,630.9169999999999,648.2719999999999,633.703,627.232,650.719,633.5980000000001,647.634,626.043,609.563,615.621,613.4490000000001,613.488,614.227,614.649,611.75,611.874,610.982,614.831,617.036,613.331,610.102,613.311,617.519,611.855,616.63,615.271,616.802,615.883,625.309,620.001,622.53,624.678,615.597,617.481,633.034,636.065,631.891,625.474,617.895,633.294,640.003,628.582,622.703,632.395,637.68,629.192,620.607,630.981,632.494,631.661,625.136,630.482,634.9680000000001,620.927,636.8380000000001,639.2669999999999,646.742,625.161,642.982,634.515,615.06,620.1709999999999,639.303,,,,,,,,,,
5.75,23.0,639.805,639.097,631.045,647.9540000000001,634.484,626.896,650.03,633.703,649.013,625.435,609.394,616.1,612.876,613.263,614.6619999999999,614.661,611.976,612.186,611.2919999999999,614.9830000000001,617.003,613.3330000000001,610.258,614.012,616.622,612.5509999999999,617.049,615.839,616.4259999999999,616.229,625.156,619.288,622.98,625.39,615.815,618.102,633.495,635.493,631.9540000000001,626.268,617.148,632.981,637.881,630.139,622.9580000000001,631.487,638.8480000000001,629.313,621.819,631.2330000000001,633.275,632.591,625.308,629.385,634.49,622.089,635.85,641.485,646.376,625.05,643.469,635.601,615.56,619.8969999999999,,,,,,,,,,,
6.0,24.0,640.1759999999999,640.2909999999999,630.526,647.816,634.015,627.7130000000001,,634.46,649.0790000000001,626.172,609.788,615.995,612.9069999999999,612.643,615.34,614.3919999999999,611.8330000000001,611.543,610.606,614.923,617.2,613.682,610.198,613.804,616.0930000000001,611.9019999999999,616.15,615.877,616.58,616.1419999999999,626.3480000000001,620.076,623.5740000000001,626.275,615.606,618.4169999999999,635.279,636.289,630.71,626.019,617.626,632.837,639.552,630.116,622.75,632.444,637.613,628.97,621.271,630.129,632.816,632.31,624.8580000000001,630.436,634.633,622.6569999999999,637.312,640.669,646.372,624.931,643.717,635.477,615.899,620.905,638.399,,,,,,,,,,
6.25,25.0,641.003,639.02,631.719,647.388,634.565,627.428,,634.543,648.034,625.859,610.295,615.826,614.007,613.612,615.65,614.366,611.394,611.736,611.553,615.2280000000001,618.235,613.692,610.344,613.5930000000001,615.989,611.797,617.2769999999999,615.632,617.001,615.7669999999999,625.859,620.275,624.741,624.8340000000001,616.559,616.77,633.3530000000001,636.239,631.286,625.946,618.9630000000001,633.206,639.496,629.126,622.187,632.35,638.467,629.91,621.596,631.2909999999999,633.711,632.918,625.132,630.538,634.192,622.745,636.701,639.7330000000001,646.034,625.739,643.0459999999999,635.752,615.715,621.344,638.896,,,,,,,,,,
6.5,26.0,640.0169999999999,639.487,630.742,647.325,634.4540000000001,626.961,650.118,634.8530000000001,648.492,625.761,609.781,616.14,613.081,612.966,615.783,614.0509999999999,611.63,611.889,611.11,614.815,617.489,613.316,610.813,614.183,616.4490000000001,612.2230000000001,615.8330000000001,615.745,616.376,616.1519999999999,626.765,620.27,624.467,626.947,616.634,617.899,633.293,637.065,631.778,626.488,618.8530000000001,633.47,639.293,628.46,622.096,631.995,638.231,629.661,620.835,630.7719999999999,633.799,632.749,625.1080000000001,631.2669999999999,634.408,622.2180000000001,635.975,640.095,645.675,625.464,643.865,635.0,616.053,619.0319999999999,638.552,,,,,,,,,,
6.75,27.0,640.672,640.367,631.413,649.034,635.111,628.366,650.783,633.969,647.636,626.434,610.538,616.6519999999999,613.4490000000001,613.2769999999999,615.7330000000001,614.5169999999999,611.798,611.385,612.055,614.9069999999999,617.441,613.94,609.8430000000001,613.759,616.763,612.383,616.899,615.304,616.582,615.818,625.486,621.378,623.034,627.461,616.492,618.125,634.135,636.884,631.315,626.961,618.351,633.749,639.21,628.752,623.182,632.021,637.836,630.384,621.778,630.283,633.59,632.012,624.874,631.288,634.798,622.148,636.335,639.712,646.8480000000001,625.189,643.47,635.987,616.0790000000001,618.476,638.442,,,,,,,,,,
7.0,28.0,640.16,638.9590000000001,630.748,648.8290000000001,634.81,627.321,648.836,633.948,648.707,627.599,609.2919999999999,616.631,613.755,612.36,615.941,615.069,611.597,611.997,611.624,615.5790000000001,618.411,612.878,610.306,613.605,616.679,612.3480000000001,616.684,615.137,616.93,615.5219999999999,626.638,620.183,624.086,628.349,615.923,618.422,634.525,636.965,631.585,626.115,618.477,633.265,639.879,628.985,621.863,632.0459999999999,637.783,630.055,621.475,629.396,634.095,633.2669999999999,625.503,630.952,635.939,621.6469999999999,637.255,640.821,647.387,625.197,643.437,635.104,617.078,619.531,638.955,,,,,,,,,,
7.25,29.0,640.5509999999999,639.701,631.645,648.795,635.411,626.631,650.664,636.075,647.029,627.351,609.572,616.298,613.923,613.28,616.477,615.295,611.969,612.21,611.4680000000001,615.844,618.883,613.581,610.485,614.07,615.589,612.4,617.094,616.496,616.645,615.868,627.732,620.969,624.835,628.817,615.66,618.673,635.097,637.221,632.477,627.305,618.505,634.049,639.941,629.6569999999999,622.684,632.63,639.307,630.168,621.658,629.886,634.557,633.382,626.04,630.315,634.4630000000001,621.543,636.164,639.957,647.575,625.993,642.705,635.547,616.165,619.773,637.974,,,,,,,,,,
7.5,30.0,640.205,639.255,630.3380000000001,647.502,635.54,627.613,649.776,635.586,648.547,627.123,609.839,616.557,614.048,612.172,617.082,615.5930000000001,612.4259999999999,612.396,611.555,615.859,619.385,613.507,610.887,613.6619999999999,616.131,612.52,616.35,615.951,616.896,616.731,627.953,621.396,624.246,628.945,616.056,618.314,634.256,636.545,632.316,625.884,618.217,632.964,639.754,629.0319999999999,621.819,631.59,638.063,630.1419999999999,622.048,630.799,634.5,632.18,625.929,632.189,635.6709999999999,621.607,635.394,640.505,645.656,625.692,643.14,636.503,616.0369999999999,619.367,640.038,,,,,,,,,,
7.75,31.0,642.019,640.6619999999999,630.29,648.382,634.019,628.136,650.019,634.7090000000001,648.195,626.944,609.003,617.008,614.28,612.92,616.714,616.719,612.193,611.785,611.0419999999999,615.6080000000001,619.809,613.274,610.7959999999999,613.8240000000001,616.6990000000001,612.639,616.764,615.686,616.482,616.484,628.063,620.377,623.3330000000001,629.659,616.818,617.467,633.259,636.556,631.645,627.433,617.357,634.089,639.016,630.0880000000001,622.279,632.502,637.49,631.207,621.976,630.285,634.274,633.613,625.437,631.754,635.7869999999999,620.4,636.023,639.991,646.757,624.888,642.432,634.86,616.308,619.269,637.9490000000001,,,,,,,,,,
8.0,32.0,639.988,639.581,629.6990000000001,648.83,636.165,627.241,650.224,635.577,647.577,626.839,609.477,615.993,613.821,612.8330000000001,617.376,616.031,612.429,611.441,611.4730000000001,615.385,619.2669999999999,613.0,610.251,614.015,616.283,612.356,615.867,616.299,616.501,616.69,627.891,620.915,624.2040000000001,628.969,615.246,618.064,633.1,635.17,631.609,626.312,617.971,634.139,639.74,629.689,622.575,632.2919999999999,638.177,630.83,621.904,630.275,634.785,633.988,625.432,630.881,634.788,622.182,635.784,640.2719999999999,646.716,624.46,642.2669999999999,636.371,615.387,619.193,638.962,,,,,,,,,,
8.25,33.0,639.672,641.146,630.263,649.406,633.862,627.672,650.548,636.569,647.0319999999999,627.024,609.695,616.866,614.74,612.456,617.8340000000001,615.161,611.309,611.621,611.4680000000001,615.243,619.369,613.993,610.018,614.482,616.739,612.783,616.995,615.618,617.663,615.97,627.297,620.368,624.998,628.856,615.653,618.319,634.113,634.83,632.606,626.235,618.039,632.4630000000001,640.753,629.444,621.986,632.2869999999999,638.528,630.703,620.9490000000001,629.992,634.827,633.773,624.366,630.981,634.0980000000001,622.034,634.2669999999999,640.529,647.029,624.933,643.0830000000001,635.9780000000001,616.371,618.769,639.686,,,,,,,,,,
8.5,34.0,640.049,641.322,630.073,649.0319999999999,635.798,628.132,652.071,635.251,647.7130000000001,627.429,609.884,616.955,613.737,612.717,617.17,616.311,611.42,611.705,611.889,615.307,620.628,614.243,610.901,614.193,616.893,612.5459999999999,616.073,615.179,616.033,616.515,629.179,619.9119999999999,624.345,629.575,615.785,619.2040000000001,634.4209999999999,635.0419999999999,632.865,625.753,619.011,634.4490000000001,639.962,629.49,621.5409999999999,633.266,637.946,631.721,622.159,630.3969999999999,634.693,633.86,625.225,631.4730000000001,635.736,621.275,635.373,640.903,647.119,624.868,642.341,635.523,615.974,620.03,638.126,,,,,,,,,,
8.75,35.0,640.501,640.8969999999999,630.307,647.578,634.99,627.913,651.246,636.86,647.174,627.882,609.637,616.702,614.523,613.021,617.304,616.869,612.308,611.589,611.562,615.452,621.0269999999999,613.565,610.923,614.137,616.087,611.976,617.033,616.095,617.9730000000001,616.3430000000001,629.471,620.447,624.7080000000001,630.612,616.634,618.668,633.976,635.528,632.695,626.364,617.765,634.431,640.422,629.45,622.2909999999999,632.194,638.352,630.77,622.024,630.382,634.151,633.5880000000001,626.058,632.214,635.127,621.253,634.904,640.91,646.364,625.331,643.252,635.809,617.078,619.028,639.649,,,,,,,,,,
9.0,36.0,641.481,640.005,630.696,650.19,635.187,629.09,651.371,635.769,648.014,628.8240000000001,609.914,615.855,614.919,612.528,617.385,617.0880000000001,612.2090000000001,611.436,611.9590000000001,615.227,621.6659999999999,613.562,610.8240000000001,613.444,616.939,613.476,617.952,615.6,616.856,615.9830000000001,629.68,620.3,625.721,631.031,615.7,618.362,634.717,635.386,632.34,626.4680000000001,617.869,634.651,639.92,629.811,622.284,633.2669999999999,639.22,632.0740000000001,622.015,630.112,635.288,634.3480000000001,625.281,632.2280000000001,635.736,620.76,636.936,639.732,647.814,625.37,643.4540000000001,636.371,616.383,619.977,638.485,,,,,,,,,,
9.25,37.0,640.27,640.01,629.757,650.58,635.727,627.006,651.368,637.474,648.0980000000001,627.467,609.5880000000001,617.331,615.29,612.534,618.126,616.856,611.9580000000001,612.599,612.163,615.405,620.306,613.109,610.078,614.356,617.451,611.6469999999999,617.557,616.036,617.4169999999999,616.2919999999999,629.881,621.047,624.273,630.678,617.274,618.76,634.22,635.181,632.279,627.431,618.3330000000001,634.061,640.336,631.013,622.238,633.263,640.169,631.673,621.548,630.315,635.168,633.97,625.557,632.7230000000001,635.744,621.677,634.755,641.585,647.876,624.448,641.568,636.2869999999999,617.104,619.844,638.856,,,,,,,,,,
9.5,38.0,640.464,640.109,630.658,649.886,635.562,628.5830000000001,652.368,636.7959999999999,647.945,628.497,609.604,616.6080000000001,615.177,612.001,617.106,617.931,611.842,611.58,611.619,615.793,621.519,614.177,610.602,614.003,616.925,612.672,616.202,615.701,617.265,617.214,630.1759999999999,620.262,624.865,631.0830000000001,616.639,618.943,634.2230000000001,635.466,633.097,627.428,618.054,634.7080000000001,640.222,630.7819999999999,622.561,633.281,639.693,631.856,622.097,630.654,636.014,634.643,626.429,631.885,635.054,621.6030000000001,636.616,641.278,646.2180000000001,624.827,642.737,637.379,616.783,619.9540000000001,638.51,,,,,,,,,,
9.75,39.0,642.3430000000001,639.7719999999999,630.4580000000001,650.8240000000001,635.438,629.395,652.567,637.877,647.325,627.661,609.885,617.554,614.331,613.26,617.664,617.992,611.717,612.206,611.766,616.153,622.701,613.145,610.726,613.582,616.58,613.344,616.5369999999999,615.893,617.186,616.8430000000001,630.254,620.318,625.205,631.847,616.243,619.049,635.055,635.18,634.1759999999999,627.14,618.649,634.98,640.01,630.795,622.3430000000001,632.985,640.17,632.3919999999999,622.911,630.0980000000001,635.278,635.19,625.423,632.9540000000001,635.751,620.7919999999999,636.562,640.54,648.193,625.168,643.856,638.351,616.717,620.0219999999999,638.929,,,,,,,,,,
10.0,40.0,640.4680000000001,639.325,631.4680000000001,650.956,635.763,629.018,652.4630000000001,637.2959999999999,648.585,629.095,609.482,617.436,614.815,612.836,617.852,618.432,612.447,611.701,611.851,615.831,622.845,612.861,610.259,613.99,616.082,613.673,616.995,615.9490000000001,617.03,617.021,630.404,621.144,625.577,632.201,616.846,619.66,635.783,634.68,634.105,627.686,618.376,,640.707,631.424,622.91,634.177,640.562,632.784,623.627,630.8580000000001,634.995,634.886,626.597,633.332,636.8969999999999,622.44,635.9680000000001,641.762,648.962,625.085,644.557,637.499,617.048,621.4169999999999,638.811,,,,,,,,,,
10.25,41.0,640.725,641.325,630.573,650.238,636.2769999999999,629.201,652.155,637.614,647.938,628.906,609.646,617.107,614.768,613.201,618.609,618.464,612.068,612.237,611.785,615.751,623.188,613.394,610.636,614.5369999999999,617.5319999999999,612.979,616.643,615.915,616.586,616.415,629.626,620.641,625.889,633.484,617.72,620.067,635.4540000000001,634.867,634.906,628.059,618.612,634.804,641.484,631.623,623.456,633.741,640.738,632.327,622.91,631.472,636.045,635.644,626.756,632.913,636.186,622.1,636.314,642.235,648.026,625.276,644.606,637.302,616.86,621.038,637.19,,,,,,,,,,
10.5,42.0,642.972,641.852,630.496,649.049,636.091,630.606,653.908,638.481,648.811,628.258,609.569,618.048,615.749,612.687,618.89,617.937,612.547,612.352,611.521,616.1519999999999,622.864,613.779,609.9680000000001,613.76,616.606,612.307,617.488,615.788,617.85,616.827,629.918,621.241,625.624,633.529,617.808,619.45,634.9680000000001,635.273,634.211,629.061,618.855,635.206,640.6080000000001,630.569,623.0219999999999,634.932,640.587,633.156,623.286,632.016,636.756,635.661,626.4119999999999,633.6519999999999,636.727,622.189,636.163,642.474,646.825,625.758,642.948,637.994,616.835,621.113,639.702,616.842,,,,,,,,,
