TimesH,Frame,13,49,54,57,63,69,70,73,77,165,185,196,211,213,219,230,232,243,246,249,257,262,265,270,272,279,286,288,290,298,301,306,307,310,312,314,317,328,330,332,336,343,411,527,528,546,588,592,603,616,629,642,644,742,969,972,978,1091,1112,1428,1448,1534,1542,1576,1593,1604,1760,1814,1860,1946,2082,2086,2169,2187,2294,2372,2413,2479,2611,2665,2704,2778,2982
354.25,1417.0,609.312,607.222,611.398,609.502,610.616,609.585,609.5219999999999,610.3530000000001,607.525,608.779,607.559,608.698,608.0319999999999,608.529,609.62,609.76,609.4580000000001,610.144,608.65,607.489,609.089,607.159,609.712,608.653,608.227,609.034,609.798,609.877,610.28,609.5880000000001,608.2080000000001,609.712,609.202,609.827,611.0219999999999,612.012,607.153,609.689,608.382,610.127,611.355,610.565,609.346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354.5,1418.0,609.448,606.475,611.939,610.992,610.141,610.2869999999999,609.684,611.168,608.581,607.617,608.5319999999999,608.214,607.826,608.565,608.8009999999999,609.71,609.885,610.386,608.514,608.567,609.86,607.775,609.798,608.975,608.379,610.19,609.552,610.408,610.73,610.254,608.443,610.548,610.665,608.2130000000001,610.945,613.082,607.445,609.531,607.765,610.644,611.475,611.472,609.638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354.75,1419.0,609.638,606.874,611.786,610.0369999999999,611.11,610.431,609.572,610.4580000000001,608.2230000000001,608.423,607.599,608.052,608.124,608.696,609.2040000000001,609.388,609.641,611.3290000000001,609.2130000000001,608.465,610.217,607.318,610.3380000000001,609.885,608.799,610.502,610.371,610.589,610.8,610.8480000000001,608.7869999999999,610.369,611.212,609.183,611.344,612.268,607.3969999999999,609.151,608.012,610.4580000000001,611.252,610.072,609.133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355.0,1420.0,609.494,606.4019999999999,612.307,610.806,611.058,609.691,609.885,611.187,608.2230000000001,608.894,607.4590000000001,607.408,608.286,608.457,609.86,609.387,609.8480000000001,611.078,608.962,608.641,610.9,607.372,609.715,609.827,607.9490000000001,610.565,610.812,610.592,611.6619999999999,610.625,608.757,610.6080000000001,611.669,608.559,611.229,613.194,607.732,609.589,608.569,610.653,610.9159999999999,610.961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355.25,1421.0,610.898,606.955,613.672,612.308,613.145,611.382,610.663,612.894,608.927,608.21,607.879,608.298,608.562,609.003,609.716,609.365,610.5459999999999,611.871,609.0369999999999,608.547,610.565,607.271,610.007,611.099,608.316,611.001,610.649,610.966,612.7090000000001,610.932,609.013,610.964,611.9119999999999,609.857,612.254,615.237,607.854,609.092,608.934,611.2919999999999,612.9780000000001,611.6030000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355.5,1422.0,612.311,607.337,616.35,613.694,615.589,612.87,613.627,614.752,609.337,608.173,608.2330000000001,609.352,609.269,610.187,610.809,610.064,611.691,614.7909999999999,609.519,609.31,612.013,607.826,611.694,610.425,609.1519999999999,612.5980000000001,613.284,612.19,615.2080000000001,614.188,609.156,613.362,615.0459999999999,611.33,615.4209999999999,616.472,608.205,610.663,609.149,613.625,614.2869999999999,614.436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355.75,1423.0,614.519,606.6569999999999,619.918,615.472,618.743,614.1619999999999,614.933,617.129,610.145,608.319,608.675,610.019,609.122,611.026,612.5740000000001,611.229,612.097,617.319,611.2819999999999,609.561,612.771,608.144,613.832,613.315,610.499,614.216,615.2959999999999,613.591,619.502,617.034,611.721,615.589,617.7959999999999,612.953,618.38,619.763,608.783,612.002,609.985,615.587,616.461,618.0790000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356.0,1424.0,615.821,606.249,623.2330000000001,619.3530000000001,621.526,616.5790000000001,617.3530000000001,619.7040000000001,610.961,609.894,609.445,611.076,610.247,612.721,614.364,611.686,612.71,619.707,612.0,610.567,614.113,608.089,615.803,616.063,610.203,615.613,617.7819999999999,615.677,622.336,619.7869999999999,611.8290000000001,619.2090000000001,621.257,615.4069999999999,620.6,623.716,608.932,614.766,610.062,619.45,618.992,619.849,613.102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356.25,1425.0,617.986,606.509,626.326,622.196,625.394,619.195,620.8340000000001,622.231,611.0790000000001,610.026,609.89,612.001,611.309,614.888,616.382,611.799,615.875,622.123,613.72,611.0369999999999,615.105,608.844,617.879,618.656,611.614,617.411,619.625,618.327,626.014,623.179,613.202,621.123,624.793,617.011,623.756,626.562,609.447,616.5409999999999,611.9540000000001,621.547,622.309,624.472,614.7719999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356.5,1426.0,619.844,607.11,,623.569,628.095,621.304,622.601,625.321,612.536,611.0740000000001,611.7669999999999,613.038,611.784,615.7959999999999,618.826,613.464,616.34,625.665,614.847,611.145,617.735,609.111,620.521,620.259,612.262,620.86,623.0269999999999,621.759,628.502,625.97,615.035,622.526,627.563,619.677,628.34,629.909,609.88,617.595,612.7330000000001,624.933,625.303,627.504,617.633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356.75,1427.0,622.553,606.746,631.519,626.951,630.743,622.158,624.094,627.389,614.123,610.679,611.447,613.436,613.061,616.997,620.0269999999999,614.2919999999999,618.0459999999999,628.95,615.948,612.503,618.462,608.75,621.634,622.372,613.875,622.409,624.696,622.366,632.747,628.379,615.63,625.4209999999999,630.099,621.064,630.951,634.3,609.814,619.685,614.321,626.4209999999999,626.439,630.444,619.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357.0,1428.0,625.4069999999999,607.005,634.556,627.929,632.3580000000001,623.326,626.836,628.582,614.867,610.972,612.251,615.159,613.513,618.587,621.3290000000001,615.941,619.081,631.891,617.342,612.69,619.864,610.2080000000001,623.5830000000001,624.307,614.496,625.031,627.063,625.448,635.6519999999999,631.325,617.009,627.948,631.7280000000001,622.81,633.472,637.075,611.139,620.977,614.563,628.188,628.765,633.487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357.25,1429.0,626.328,606.7869999999999,636.765,629.429,635.262,625.21,627.1519999999999,630.038,615.749,611.367,613.326,615.075,614.995,619.242,621.659,615.735,619.7230000000001,635.138,617.289,613.255,621.498,608.857,625.1030000000001,627.168,614.742,627.008,630.068,627.114,638.031,633.045,618.357,628.832,633.885,623.957,634.96,639.226,611.802,623.644,615.351,630.4119999999999,629.672,634.821,623.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357.5,1430.0,626.849,606.98,637.6990000000001,631.2130000000001,634.849,626.896,628.895,632.211,616.7,612.303,613.972,616.86,615.611,620.148,624.46,616.444,621.014,636.778,618.7719999999999,614.0509999999999,623.153,610.115,626.404,627.947,615.948,628.969,632.367,628.125,640.366,635.7719999999999,619.731,630.563,636.126,625.2819999999999,636.903,640.604,612.0459999999999,624.015,616.43,632.48,632.7180000000001,636.781,624.956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357.75,1431.0,627.9730000000001,606.102,639.509,632.86,637.226,626.931,631.148,634.094,617.266,612.049,614.8969999999999,616.948,616.036,621.198,624.1419999999999,616.686,622.118,638.4,620.521,614.677,623.256,610.51,627.432,629.4590000000001,616.798,630.714,632.636,629.18,642.669,638.674,621.039,631.9780000000001,637.39,626.879,639.345,642.955,612.3009999999999,624.836,617.131,634.2280000000001,634.4,639.077,623.617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358.0,1432.0,628.692,606.77,641.11,633.606,637.119,628.3340000000001,630.6080000000001,634.469,617.184,611.3530000000001,614.445,617.906,616.899,622.37,625.471,617.582,622.837,639.595,621.746,615.528,624.562,610.903,627.756,632.399,616.8340000000001,632.3430000000001,634.6619999999999,631.227,645.221,638.79,620.995,631.497,639.925,626.786,640.622,644.047,613.025,626.559,618.035,634.887,636.32,640.489,625.2090000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358.25,1433.0,629.123,606.702,642.073,634.9019999999999,640.014,628.474,632.156,635.362,618.254,612.888,615.352,618.0930000000001,617.288,622.404,625.78,617.729,623.556,641.3330000000001,621.625,616.4159999999999,625.499,610.1669999999999,628.809,633.231,617.5459999999999,634.262,636.085,631.44,644.684,640.066,622.029,633.322,640.186,629.7130000000001,641.232,646.336,614.0269999999999,627.38,618.254,635.988,636.93,641.578,625.565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358.5,1434.0,630.935,606.873,642.246,635.184,641.444,630.104,633.398,635.923,617.425,613.104,615.961,618.25,616.746,624.002,626.899,618.628,624.748,642.344,622.0269999999999,616.243,626.85,610.712,630.128,633.35,618.602,635.612,637.622,632.695,646.734,642.0409999999999,621.564,634.354,642.248,629.611,643.925,646.366,614.581,628.53,618.944,636.491,638.883,644.11,627.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358.75,1435.0,631.0880000000001,606.911,644.871,636.455,639.807,629.444,633.226,637.754,617.9019999999999,613.0790000000001,617.066,618.556,618.549,623.1569999999999,626.3,618.8969999999999,624.814,644.014,622.776,616.135,627.13,611.685,631.868,634.048,618.849,637.06,639.1519999999999,633.018,647.995,642.317,622.141,635.484,641.915,629.451,643.37,647.6080000000001,614.789,629.135,619.687,637.4630000000001,638.979,644.2919999999999,627.6709999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359.0,1436.0,631.3009999999999,606.711,645.252,637.691,641.552,629.2909999999999,634.722,637.536,617.192,613.4830000000001,617.325,618.554,618.947,623.3330000000001,628.23,619.021,626.5880000000001,645.5369999999999,623.558,616.779,628.96,610.753,632.2040000000001,634.351,618.931,637.572,640.581,633.698,650.38,644.09,623.543,636.121,644.033,630.009,645.408,648.577,615.403,629.52,618.857,639.779,639.433,645.605,627.831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359.25,1437.0,632.5419999999999,607.51,646.691,638.516,642.38,630.669,635.485,637.529,619.129,613.323,617.923,619.422,,625.127,629.0790000000001,619.826,626.877,647.179,624.6,616.506,629.311,611.7959999999999,632.306,636.9259999999999,620.059,638.515,641.313,634.172,651.035,643.893,623.138,635.5,644.88,631.632,645.803,649.9159999999999,615.001,631.653,619.729,640.151,641.169,647.982,627.805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359.5,1438.0,632.382,606.969,647.5419999999999,639.971,643.321,632.374,635.302,640.619,618.904,614.002,617.7130000000001,619.117,,623.639,628.6619999999999,620.765,626.914,646.357,624.3380000000001,617.043,628.813,611.703,634.0740000000001,637.182,619.109,640.764,642.187,634.879,653.435,645.563,623.531,638.003,645.658,632.073,646.259,651.645,616.414,631.395,619.7180000000001,639.8,642.062,648.309,628.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359.75,1439.0,632.3380000000001,606.444,647.498,640.0409999999999,645.692,633.254,636.719,640.817,618.915,613.403,618.271,620.563,,625.374,629.373,619.415,627.93,650.2919999999999,624.884,618.418,629.6030000000001,611.698,633.696,638.615,620.319,640.064,644.818,635.306,652.297,645.797,624.654,637.697,644.856,631.692,646.46,651.849,616.311,630.262,620.068,640.5840000000001,643.487,649.673,629.607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360.0,1440.0,633.1669999999999,607.104,648.899,640.339,644.9680000000001,631.331,637.321,642.5930000000001,619.298,614.159,619.3240000000001,619.615,,625.345,630.6619999999999,620.719,627.5269999999999,650.137,625.712,617.645,631.295,612.306,633.637,639.185,620.381,640.841,644.577,635.585,654.65,647.461,625.1709999999999,638.33,648.436,633.259,648.4259999999999,654.654,615.594,633.005,621.529,641.901,644.6,649.952,628.818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360.25,1441.0,633.7130000000001,607.41,649.585,641.03,645.992,633.425,636.927,642.528,620.616,613.857,618.783,619.818,,625.5980000000001,631.4540000000001,621.557,627.822,649.874,624.744,618.202,631.311,611.969,634.9680000000001,640.1030000000001,621.447,641.6659999999999,644.612,636.957,656.095,647.159,624.61,640.067,647.565,633.132,649.499,654.52,616.236,633.39,621.727,643.065,644.352,651.101,630.659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
